0.0,8.192994,0.0,0.0,0.0,0.0,0.0,6.068956,0.0,0.0,3.9835904,0.6030291,0.0,0.3535037,0.13423169,11.745941,0.0,0.0,3.946877,0.0,0.0,0.7750276,0.0,0.0,0.0,0.0,0.0,15.033345,0.0,0.0,0.0,0.0,0.0,0.0,8.443364,0.0,0.8771017,0.0,0.0,0.0,4.314146,0.0,3.9041958,6.330049,0.0,0.0,0.0,0.0,0
0.0,11.083337,0.0,0.0,0.0,0.0,0.0,15.090593,0.0,0.0,5.503387,2.5459867,0.0,0.0,0.011979014,19.814203,0.0,0.0,6.245255,0.0,0.0,2.0071495,0.0,0.0,0.0,0.0,0.0,25.019276,0.0,0.0,0.0,0.0,0.0,0.0,8.905922,0.0,0.5822172,0.0,0.0,0.0,6.618689,0.0,11.814528,14.114907,0.0,0.0,0.0,0.0,0
0.0,8.732067,0.0,0.0,0.0,0.0,0.0,13.539193,0.0,0.0,4.942723,3.1794071,0.0,0.0,0.18968153,12.687174,0.0,0.0,4.5610003,0.0,0.0,2.2709463,0.0,0.0,0.0,0.0,0.0,19.186024,0.0,0.0,0.0,0.0,0.0,0.0,7.5572143,0.0,0.34413052,0.0,0.0,0.0,6.1564465,0.0,15.604616,13.738971,0.0,0.0,0.0,0.0,0
0.0,10.333423,0.0,0.0,0.0,0.0,0.0,6.484837,0.0,0.0,7.148267,2.231577,0.0,2.6653144,0.0,12.237095,0.0,0.0,5.4130034,0.0,0.0,1.1585957,0.0,0.0,0.0,0.0,0.0,15.478843,0.0,0.0,0.0,0.0,0.0,0.0,8.415826,0.0,2.1255827,0.0,0.0,0.0,6.7771373,0.0,9.181869,9.272354,0.0,0.0,0.0,0.0,0
0.0,10.322898,0.0,0.0,0.0,0.0,0.0,11.769634,0.0,0.0,5.9176035,2.3434947,0.0,0.0,0.0,17.478256,0.0,0.0,6.0748444,0.0,0.0,1.5303118,0.0,0.0,0.0,0.0,0.0,21.074627,0.0,0.0,0.0,0.0,0.0,0.0,7.47618,0.0,1.1118181,0.0,0.0,0.0,6.3251963,0.0,9.932551,11.959315,0.0,0.0,0.0,0.0,0
0.0,9.333072,0.0,0.0,0.0,0.0,0.0,12.342808,0.0,0.0,5.417701,2.5299604,0.0,0.0,0.0,16.777494,0.0,0.0,5.8302593,0.0,0.0,1.5864441,0.0,0.0,0.0,0.0,0.0,20.245401,0.0,0.0,0.0,0.0,0.0,0.0,6.036475,0.0,0.82099515,0.0,0.0,0.0,5.9013286,0.0,10.718965,12.228753,0.0,0.0,0.0,0.0,0
0.0,6.739441,0.0,0.0,0.0,0.0,0.0,10.27061,0.0,0.0,3.1117978,1.8443422,0.0,0.0,0.84497,9.963679,0.0,0.0,3.2633924,0.0,0.0,1.6399204,0.0,0.0,0.0,0.0,0.0,15.49425,0.0,0.0,0.0,0.0,0.0,0.0,6.9506803,0.0,0.0,0.0,0.0,0.0,4.2759643,0.0,10.487673,9.805756,0.0,0.0,0.0,0.0,0
0.0,8.464968,0.0,0.0,0.0,0.0,0.0,11.80649,0.0,0.0,4.337619,1.898073,0.0,0.0,0.0,16.618626,0.0,0.0,5.371326,0.0,0.0,1.3537427,0.0,0.0,0.0,0.0,0.0,19.695452,0.0,0.0,0.0,0.0,0.0,0.0,5.669182,0.0,0.44741523,0.0,0.0,0.0,4.946748,0.0,8.347049,10.871179,0.0,0.0,0.0,0.0,0
0.0,12.888604,0.0,0.0,0.0,0.0,0.0,11.929146,0.0,0.0,8.65366,3.3269696,0.0,1.4391577,0.0,19.338322,0.0,0.0,7.558602,0.0,0.0,1.7377188,0.0,0.0,0.0,0.0,0.0,22.798727,0.0,0.0,0.0,0.0,0.0,0.0,8.597189,0.0,2.2546225,0.0,0.0,0.0,8.4818325,0.0,12.748835,14.003511,0.0,0.0,0.0,0.0,0
0.0,11.541012,0.0,0.0,0.0,0.0,0.0,9.538448,0.0,0.0,7.38095,2.4756024,0.0,1.5029643,0.0,16.34674,0.0,0.0,6.3455563,0.0,0.0,1.4241852,0.0,0.0,0.0,0.0,0.0,19.8719,0.0,0.0,0.0,0.0,0.0,0.0,8.9113865,0.0,1.9511976,0.0,0.0,0.0,7.3064585,0.0,10.046027,11.377532,0.0,0.0,0.0,0.0,0
0.0,18.419603,0.0,0.0,0.0,0.0,0.0,15.013356,0.0,0.0,12.3918085,4.839705,0.0,2.702526,0.0,22.602358,0.0,0.0,9.240986,0.0,0.0,2.8079262,0.0,0.0,0.0,0.0,0.0,29.714874,0.0,0.0,0.0,0.0,0.0,0.0,15.233958,0.0,3.4466777,0.0,0.0,0.0,12.5049095,0.0,19.860447,19.160757,0.0,0.0,0.0,0.0,0
0.0,7.3580284,0.0,0.0,0.0,0.0,0.0,9.871992,0.0,0.0,3.8499925,2.1100025,0.0,0.0,0.81611145,11.658208,0.0,0.0,3.564283,0.0,0.0,1.1738771,0.0,0.0,0.0,0.0,0.0,16.125921,0.0,0.0,0.0,0.0,0.0,0.0,7.4621515,0.0,1.1188407,0.0,0.0,0.0,4.709512,0.0,9.69361,9.074192,0.0,0.0,0.0,0.0,0
0.0,13.745829,0.0,0.0,0.0,0.0,0.0,15.737418,0.0,0.0,10.023617,5.234988,0.0,0.0,0.0,18.415476,0.0,0.0,7.860129,0.0,0.0,2.7830884,0.0,0.0,0.0,0.0,0.0,24.469969,0.0,0.0,0.0,0.0,0.0,0.0,8.986647,0.0,2.2947702,0.0,0.0,0.0,10.277469,0.0,21.463518,18.800043,0.0,0.0,0.0,0.0,0
0.0,13.561547,0.0,0.0,0.0,0.0,0.0,10.200728,0.0,0.0,8.152182,2.4587147,0.0,1.8103328,0.0,17.761236,0.0,0.0,6.6734257,0.0,0.0,1.6818645,0.0,0.0,0.0,0.0,0.0,22.764727,0.0,0.0,0.0,0.0,0.0,0.0,12.2718525,0.0,2.206635,0.0,0.0,0.0,8.345195,0.0,10.730867,12.276978,0.0,0.0,0.0,0.0,0
0.0,10.975177,0.0,0.0,0.0,0.0,0.0,10.680954,0.0,0.0,7.4142833,3.200573,0.0,0.480864,0.0,14.496028,0.0,0.0,5.986954,0.0,0.0,1.8175693,0.0,0.0,0.0,0.0,0.0,19.079746,0.0,0.0,0.0,0.0,0.0,0.0,8.340707,0.0,1.7654951,0.0,0.0,0.0,7.558886,0.0,13.609944,12.837287,0.0,0.0,0.0,0.0,0
0.0,11.107723,0.0,0.0,0.0,0.0,0.0,16.200056,0.0,0.0,7.379514,4.3961077,0.0,0.0,0.0,17.643456,0.0,0.0,6.7427554,0.0,0.0,2.5510862,0.0,0.0,0.0,0.0,0.0,23.239426,0.0,0.0,0.0,0.0,0.0,0.0,6.8682356,0.0,1.1473768,0.0,0.0,0.0,8.113346,0.0,18.708061,17.188955,0.0,0.0,0.0,0.0,0
0.0,11.303085,0.0,0.0,0.0,0.0,0.0,11.187459,0.0,0.0,7.3727007,3.1945906,0.0,0.13372177,0.0,14.7667,0.0,0.0,5.9483714,0.0,0.0,1.9328425,0.0,0.0,0.0,0.0,0.0,19.92757,0.0,0.0,0.0,0.0,0.0,0.0,9.152069,0.0,1.6880755,0.0,0.0,0.0,7.698128,0.0,13.984995,13.191892,0.0,0.0,0.0,0.0,0
0.0,12.154477,0.0,0.0,0.0,0.0,0.0,13.301018,0.0,0.0,7.5972857,3.457226,0.0,0.0,0.0,17.121197,0.0,0.0,6.492539,0.0,0.0,2.1841133,0.0,0.0,0.0,0.0,0.0,22.775883,0.0,0.0,0.0,0.0,0.0,0.0,9.70633,0.0,1.5774105,0.0,0.0,0.0,8.166499,0.0,15.151266,14.800777,0.0,0.0,0.0,0.0,0
0.0,12.715846,0.0,0.0,0.0,0.0,0.0,11.277214,0.0,0.0,7.6447964,2.739419,0.0,0.6201171,0.0,17.110397,0.0,0.0,6.3963356,0.0,0.0,1.8551829,0.0,0.0,0.0,0.0,0.0,22.42604,0.0,0.0,0.0,0.0,0.0,0.0,11.204594,0.0,1.8481085,0.0,0.0,0.0,8.044298,0.0,12.179625,12.980257,0.0,0.0,0.0,0.0,0
0.0,7.6060286,0.0,0.0,0.0,0.0,0.0,8.695589,0.0,0.0,3.1132143,1.0975015,0.0,0.0,1.3874817,10.310729,0.0,0.0,3.1563187,0.0,0.0,1.3996726,0.0,0.0,0.0,0.0,0.0,15.961902,0.0,0.0,0.0,0.0,0.0,0.0,9.156852,0.0,0.14049408,0.0,0.0,0.0,4.2621245,0.0,7.7192984,8.267284,0.0,0.0,0.0,0.0,0
0.0,9.1643915,0.0,0.0,0.0,0.0,0.0,10.539416,0.0,0.0,4.9725876,1.7547457,0.0,0.0,0.0,16.705294,0.0,0.0,5.607753,0.0,0.0,1.1960081,0.0,0.0,0.0,0.0,0.0,19.434126,0.0,0.0,0.0,0.0,0.0,0.0,6.434839,0.0,0.8666182,0.0,0.0,0.0,5.3071685,0.0,7.387612,10.224835,0.0,0.0,0.0,0.0,0
0.0,13.762463,0.0,0.0,0.0,0.0,0.0,13.403731,0.0,0.0,7.7439365,3.2181067,0.0,0.0,0.61412,16.269022,0.0,0.0,5.9354596,0.0,0.0,2.5541775,0.0,0.0,0.0,0.0,0.0,24.649948,0.0,0.0,0.0,0.0,0.0,0.0,14.353176,0.0,1.5759239,0.0,0.0,0.0,8.916854,0.0,16.13196,15.115251,0.0,0.0,0.0,0.0,0
0.0,10.202431,0.0,0.0,0.0,0.0,0.0,9.246875,0.0,0.0,6.2004013,2.2308998,0.0,0.36567765,0.0,13.945985,0.0,0.0,5.3259234,0.0,0.0,1.4646333,0.0,0.0,0.0,0.0,0.0,18.180798,0.0,0.0,0.0,0.0,0.0,0.0,8.7126665,0.0,1.4370098,0.0,0.0,0.0,6.4622455,0.0,10.039567,10.6206875,0.0,0.0,0.0,0.0,0
0.0,5.488488,0.0,0.0,0.0,0.0,0.0,9.261187,0.0,0.0,2.2012696,1.3463638,0.0,0.0,0.77513766,9.406932,0.0,0.0,2.8975353,0.0,0.0,1.3094056,0.0,0.0,0.0,0.0,0.0,13.880855,0.0,0.0,0.0,0.0,0.0,0.0,5.4661713,0.0,0.0,0.0,0.0,0.0,3.2551646,0.0,8.136829,8.263396,0.0,0.0,0.0,0.0,0
0.0,8.300979,0.0,0.0,0.0,0.0,0.0,12.160322,0.0,0.0,4.1376524,2.2904723,0.0,0.0,0.4440881,13.201566,0.0,0.0,4.3487163,0.0,0.0,1.8463125,0.0,0.0,0.0,0.0,0.0,18.753788,0.0,0.0,0.0,0.0,0.0,0.0,7.529911,0.0,0.20883238,0.0,0.0,0.0,5.2736526,0.0,11.766545,11.702469,0.0,0.0,0.0,0.0,0
0.0,6.916865,0.0,0.0,0.0,0.0,0.0,11.868125,0.0,0.0,3.7834296,2.389636,0.0,0.0,0.0,12.947092,0.0,0.0,4.4227057,0.0,0.0,1.6119484,0.0,0.0,0.0,0.0,0.0,16.926266,0.0,0.0,0.0,0.0,0.0,0.0,4.505724,0.0,0.10899636,0.0,0.0,0.0,4.5939536,0.0,11.161273,11.243408,0.0,0.0,0.0,0.0,0
0.0,9.183195,0.0,0.0,0.0,0.0,0.0,3.1726618,0.0,0.0,5.055442,0.8217291,0.0,2.0763478,0.919032,6.2571573,0.0,0.0,2.8489776,0.0,0.42455763,1.064184,0.0,0.0,0.0,0.0,0.0,12.133212,0.0,0.0,0.0,0.0,0.0,0.0,12.460562,0.0,1.4985435,0.0,0.0,0.0,5.443827,0.0,6.5002456,5.6763415,0.0,0.0,0.0,0.0,0
0.0,7.064376,0.0,0.0,0.0,0.0,0.0,7.9894733,0.0,0.0,4.3008485,1.8157473,0.0,0.0,0.0,10.769754,0.0,0.0,4.132605,0.0,0.0,1.1349025,0.0,0.0,0.0,0.0,0.0,13.896158,0.0,0.0,0.0,0.0,0.0,0.0,5.306404,0.0,0.7459982,0.0,0.0,0.0,4.550953,0.0,8.357514,8.597377,0.0,0.0,0.0,0.0,0
0.0,6.798236,0.0,0.0,0.0,0.0,0.0,12.788579,0.0,0.0,3.8939369,3.1282208,0.0,0.0,0.33268762,9.707164,0.0,0.0,3.615788,0.0,0.0,2.2085414,0.0,0.0,0.78329366,0.0,0.0,16.12205,0.0,0.0,0.0,0.0,0.0,0.0,5.828513,0.0,0.0,0.0,0.0,0.0,5.178664,0.0,15.775641,12.823037,0.0,0.0,0.0,0.0,0
0.0,14.6781435,0.0,0.0,0.0,0.0,0.0,15.229007,0.0,0.0,9.307949,4.1610785,0.0,0.0,0.0,19.883991,0.0,0.0,7.6087565,0.0,0.0,2.6120572,0.0,0.0,0.0,0.0,0.0,26.609596,0.0,0.0,0.0,0.0,0.0,0.0,11.985732,0.0,2.0987637,0.0,0.0,0.0,9.93119,0.0,17.97363,17.378916,0.0,0.0,0.0,0.0,0
0.0,10.666751,0.0,0.0,0.0,0.0,0.0,8.453271,0.0,0.0,6.3974586,1.8920307,0.0,1.1999261,0.0,14.929428,0.0,0.0,5.604359,0.0,0.0,1.2448403,0.0,0.0,0.0,0.0,0.0,18.532274,0.0,0.0,0.0,0.0,0.0,0.0,9.087271,0.0,1.6465278,0.0,0.0,0.0,6.469653,0.0,8.21606,9.855434,0.0,0.0,0.0,0.0,0
0.0,13.549519,0.0,0.0,0.0,0.0,0.0,9.547633,0.0,0.0,7.480422,2.2561839,0.0,0.9315614,0.9314085,13.737803,0.0,0.0,5.175555,0.0,0.0,2.0630395,0.0,0.0,0.0,0.0,0.0,21.734716,0.0,0.0,0.0,0.0,0.0,0.0,15.753209,0.0,1.8789709,0.0,0.0,0.0,8.373395,0.0,12.4061365,11.895029,0.0,0.0,0.0,0.0,0
0.0,7.4850416,0.0,0.0,0.0,0.0,0.0,3.2393775,0.0,0.0,4.3165236,0.52788156,0.0,2.0398843,0.0,8.911471,0.0,0.0,3.572373,0.0,0.0,0.47019178,0.0,0.0,0.0,0.0,0.0,11.33922,0.0,0.0,0.0,0.0,0.0,0.0,7.580407,0.0,1.2930391,0.0,0.0,0.0,4.1396146,0.0,3.0696647,4.6459827,0.0,0.0,0.0,0.0,0
0.0,7.527567,0.0,0.0,0.0,0.0,0.0,9.116798,0.0,0.0,4.008954,1.6028457,0.0,0.0,0.0,12.625654,0.0,0.0,4.341591,0.0,0.0,1.185181,0.0,0.0,0.0,0.0,0.0,15.995096,0.0,0.0,0.0,0.0,0.0,0.0,6.0137568,0.0,0.535718,0.0,0.0,0.0,4.502911,0.0,7.7074504,8.976859,0.0,0.0,0.0,0.0,0
0.0,6.862919,0.0,0.0,0.0,0.0,0.0,5.545757,0.0,0.0,3.4049084,0.88627607,0.0,0.0,0.28164476,7.6889024,0.0,0.0,2.9177675,0.0,0.0,0.800266,0.0,0.0,0.0,0.0,0.0,12.361213,0.0,0.0,0.0,0.0,0.0,0.0,8.01111,0.0,0.093389004,0.0,0.0,0.0,3.9955883,0.0,6.131486,6.155841,0.0,0.0,0.0,0.0,0
0.0,10.446799,0.0,0.0,0.0,0.0,0.0,9.421779,0.0,0.0,6.0178423,1.7982857,0.0,0.5532003,0.0,16.52977,0.0,0.0,5.865897,0.0,0.0,1.1948572,0.0,0.0,0.0,0.0,0.0,19.600477,0.0,0.0,0.0,0.0,0.0,0.0,8.222129,0.0,1.4207191,0.0,0.0,0.0,6.1477427,0.0,7.5174446,10.0968685,0.0,0.0,0.0,0.0,0
0.0,5.859233,0.0,0.0,0.0,0.0,0.0,5.7055664,0.0,0.0,4.0380025,1.7028322,0.0,0.012571335,0.0,7.3043528,0.0,0.0,3.3510919,0.0,0.0,0.94198143,0.0,0.0,0.0,0.0,0.0,10.149443,0.0,0.0,0.0,0.0,0.0,0.0,4.488488,0.0,0.83064216,0.0,0.0,0.0,4.0537066,0.0,7.9698753,7.037082,0.0,0.0,0.0,0.0,0
0.0,12.9957905,0.0,0.0,0.0,0.0,0.0,17.122967,0.0,0.0,8.489394,4.2680492,0.0,0.0,0.0,23.185934,0.0,0.0,8.440359,0.0,0.0,2.3073826,0.0,0.0,0.0,0.0,0.0,27.090818,0.0,0.0,0.0,0.0,0.0,0.0,6.8883824,0.0,1.6477201,0.0,0.0,0.0,8.813699,0.0,16.489428,17.809267,0.0,0.0,0.0,0.0,0
0.0,11.867063,0.0,0.0,0.0,0.0,0.0,15.042859,0.0,0.0,7.394136,3.5256562,0.0,0.0,0.0,20.558844,0.0,0.0,7.3743176,0.0,0.0,2.044341,0.0,0.0,0.0,0.0,0.0,24.58606,0.0,0.0,0.0,0.0,0.0,0.0,7.274497,0.0,1.3873687,0.0,0.0,0.0,7.8155437,0.0,14.175145,15.537737,0.0,0.0,0.0,0.0,0
0.0,9.2907505,0.0,0.0,0.0,0.0,0.0,5.3341756,0.0,0.0,6.486202,1.7821422,0.0,2.8857217,0.0,11.872222,0.0,0.0,5.1961102,0.0,0.0,0.8085004,0.0,0.0,0.0,0.0,0.0,13.912065,0.0,0.0,0.0,0.0,0.0,0.0,6.954583,0.0,1.9995768,0.0,0.0,0.0,5.9147506,0.0,6.8389354,7.7708373,0.0,0.0,0.0,0.0,0
0.0,13.310408,0.0,0.0,0.0,0.0,0.0,13.296455,0.0,0.0,8.089022,3.6230578,0.0,0.0,0.0,15.659421,0.0,0.0,6.0881214,0.0,0.0,2.551427,0.0,0.0,0.0,0.0,0.0,23.458113,0.0,0.0,0.0,0.0,0.0,0.0,12.849441,0.0,1.7187655,0.0,0.0,0.0,9.0113325,0.0,17.202562,15.461083,0.0,0.0,0.0,0.0,0
0.0,12.43434,0.0,0.0,0.0,0.0,0.0,6.8093166,0.0,0.0,9.000897,2.7239761,0.0,4.293037,0.0,14.679664,0.0,0.0,6.6492243,0.0,0.0,1.2414914,0.0,0.0,0.0,0.0,0.0,17.640863,0.0,0.0,0.0,0.0,0.0,0.0,9.491455,0.0,2.905884,0.0,0.0,0.0,8.247358,0.0,10.24327,10.601644,0.0,0.0,0.0,0.0,0
